recency,frequency,monetary,cluster
698.0,1,105.57,3
1031.0,1,9602.72,2
876.0,1,40.66,0
669.0,1,600.17,3
905.0,1,35.84,0
935.0,1,40.66,0
760.0,1,4801.28,3
0.0,1,83.68,1
639.0,1,5401.53,3
580.0,1,130.75,3
908.0,1,1200.32,0
973.0,1,2700.7200000000003,0
153.0,1,1016.5,1
513.0,1,600.17,3
936.0,1,130.75,0
997.0,1,1016.5,0
481.0,1,896.0,3
601.0,1,60.6,3
1057.0,1,600.17,0
996.0,1,300.08,0
1.0,1,4801.28,1
609.0,1,4801.28,3
725.0,1,60.6,3
730.0,1,20.92,3
846.0,1,4801.28,0
728.0,1,162.64,3
478.0,1,1200.32,3
884.0,1,162.64,0
546.0,1,15.15,3
515.0,1,300.08,3
452.0,1,7502.0,1
633.0,1,300.08,3
416.0,1,40.66,1
884.0,1,7502.0,0
610.0,1,136.35000000000002,3
416.0,1,293.25,1
420.0,1,573.44,1
698.0,1,300.08,3
30.0,1,9602.72,1
756.0,1,4801.28,3
1060.0,1,136.35000000000002,0
1025.0,1,1200.32,0
694.0,1,7502.0,3
699.0,1,4200.0,3
517.0,1,16800.0,2
906.0,1,162.64,0
874.0,1,60.6,0
663.0,1,83.68,3
548.0,1,1200.32,3
874.0,1,40.66,0
360.0,1,573.44,1
966.0,1,322.56,0
1023.0,1,365.94,0
630.0,1,2400.68,3
484.0,1,1200.32,3
842.0,1,4801.28,0
577.0,1,4801.28,3
184.0,1,2400.68,1
572.0,1,47.07,3
632.0,1,1050.0,3
392.0,1,4801.28,1
906.0,1,1200.32,0
667.0,1,600.17,3
964.0,1,300.08,0
215.0,1,2700.7200000000003,1
785.0,1,26250.0,2
417.0,1,35.84,1
635.0,1,365.94,3
842.0,1,1200.32,0
357.0,1,60.6,1
970.0,1,1200.32,0
362.0,1,15004.25,2
788.0,1,4801.28,0
1028.0,1,83.68,0
541.0,1,7502.0,3
815.0,1,130.75,0
359.0,1,4801.28,1
543.0,1,7502.0,3
1003.0,1,35.84,0
941.0,1,7502.0,0
723.0,1,300.08,3
427.0,1,5401.53,1
1054.0,1,2700.7200000000003,0
816.0,1,130.75,0
760.0,1,143.36,3
357.0,1,573.44,1
304.0,1,162.64,1
879.0,1,5401.53,0
693.0,1,600.17,3
913.0,1,1200.32,0
1030.0,1,1200.32,0
453.0,1,1200.32,1
792.0,1,130.75,0
813.0,1,322.56,0
879.0,1,40.66,0
453.0,1,136.35000000000002,1
334.0,1,60.6,1
911.0,1,896.0,0
92.0,1,1200.32,1
608.0,1,2700.7200000000003,3
668.0,1,7502.0,3
425.0,1,130.75,1
944.0,1,7502.0,0
850.0,1,1200.32,0
1030.0,1,573.44,0
663.0,1,365.94,3
640.0,1,15004.25,2
1006.0,1,26250.0,2
487.0,1,293.25,3
966.0,1,293.25,0
781.0,1,242.4,0
697.0,1,5.23,3
91.0,1,5.23,1
664.0,1,20.92,3
848.0,1,162.64,0
1031.0,1,1200.32,0
731.0,1,4801.28,3
631.0,1,573.44,3
970.0,1,5.23,0
1063.0,1,162.64,0
541.0,1,143.36,3
876.0,1,40.66,0
485.0,1,650.56,3
757.0,1,300.08,3
846.0,1,4801.28,0
477.0,1,7502.0,1
478.0,1,5.23,3
730.0,1,46.92,3
935.0,1,11.73,0
751.0,1,162.64,3
515.0,1,2700.7200000000003,3
964.0,1,378.75,0
426.0,1,83.68,1
1027.0,1,5401.53,0
356.0,1,4200.0,1
572.0,1,47.07,3
154.0,1,300.08,1
215.0,1,242.4,1
91.0,1,896.0,1
909.0,1,7502.0,0
425.0,1,143.36,1
548.0,1,1016.5,3
966.0,1,2400.68,0
820.0,1,9450.0,2
792.0,1,2700.7200000000003,0
964.0,1,7502.0,0
30.0,1,1200.32,1
1005.0,1,300.08,0
943.0,1,162.64,0
450.0,1,1200.32,1
692.0,1,4200.0,3
276.0,1,83.68,1
665.0,1,5401.53,3
724.0,1,4801.28,3
966.0,1,162.64,0
761.0,1,1200.32,3
751.0,1,896.0,3
668.0,1,5401.53,3
514.0,1,4801.28,3
997.0,1,5.23,0
905.0,1,1200.32,0
853.0,1,300.08,0
904.0,1,1200.32,0
905.0,1,7502.0,0
658.0,1,47.07,3
755.0,1,365.94,3
755.0,1,2700.7200000000003,3
633.0,1,365.94,3
572.0,1,143.36,3
1023.0,1,300.08,0
722.0,1,5401.53,3
575.0,1,1200.32,3
423.0,1,293.25,1
1026.0,1,4801.28,0
1002.0,1,896.0,0
610.0,1,300.08,3
914.0,1,7502.0,0
760.0,1,2700.7200000000003,3
666.0,1,650.56,3
666.0,1,600.17,3
304.0,1,1200.32,1
421.0,1,2700.7200000000003,1
639.0,1,15.15,3
781.0,1,7502.0,0
546.0,1,143.36,3
818.0,1,2400.68,0
477.0,1,40.66,3
750.0,1,4801.28,3
1032.0,1,83.68,0
1006.0,1,896.0,0
389.0,1,1200.32,1
940.0,1,7502.0,0
786.0,1,4801.28,0
758.0,1,15004.25,2
659.0,1,300.08,3
1063.0,1,322.56,0
939.0,1,4200.0,0
784.0,1,5401.53,0
358.0,1,40.66,1
945.0,1,4801.28,0
481.0,1,1016.5,3
700.0,1,1016.5,3
215.0,1,60.6,1
547.0,1,322.56,3
395.0,1,130.75,1
514.0,1,47.07,3
418.0,1,105.57,1
608.0,1,1200.32,3
881.0,1,1016.5,0
1034.0,1,7502.0,0
455.0,1,4801.28,1
182.0,1,300.08,1
721.0,1,4801.28,3
275.0,1,11.73,1
755.0,1,300.08,3
816.0,1,2700.7200000000003,0
387.0,1,7502.0,1
395.0,1,7502.0,1
903.0,1,40.66,0
512.0,1,1200.32,3
152.0,1,47.07,1
818.0,1,4801.28,0
1025.0,1,20.92,0
692.0,1,600.17,3
689.0,1,26250.0,2
753.0,1,187.68,3
446.0,1,9602.72,2
62.0,1,9602.72,1
602.0,1,1050.0,3
575.0,1,2400.68,3
392.0,1,136.35000000000002,1
968.0,1,365.94,0
1055.0,1,5.23,0
357.0,1,15.15,1
394.0,1,11.73,1
335.0,1,5401.53,1
846.0,1,896.0,0
996.0,1,300.08,0
664.0,1,7502.0,3
515.0,1,322.56,3
878.0,1,242.4,0
457.0,1,11.73,1
389.0,1,573.44,1
1063.0,1,4801.28,0
1029.0,1,300.08,0
689.0,1,136.35000000000002,3
1057.0,1,4801.28,0
243.0,1,83.68,1
517.0,1,600.17,3
610.0,1,4801.28,3
0.0,1,1200.32,1
213.0,1,47.07,1
973.0,1,5.23,0
811.0,1,2700.7200000000003,0
302.0,1,7502.0,1
819.0,1,15.15,0
243.0,1,365.94,1
456.0,1,573.44,1
658.0,1,47.07,3
362.0,1,7502.0,1
934.0,1,5.23,0
731.0,1,15.15,3
274.0,1,35.84,1
659.0,1,378.75,3
387.0,1,26250.0,2
538.0,1,300.08,3
215.0,1,2400.68,1
787.0,1,83.68,0
364.0,1,16800.0,2
91.0,1,650.56,1
664.0,1,162.64,3
757.0,1,40.66,3
574.0,1,300.08,3
630.0,1,300.08,3
633.0,1,105.57,3
607.0,1,162.64,3
637.0,1,650.56,3
92.0,1,35.84,1
691.0,1,47.07,3
720.0,1,5.23,3
697.0,1,1200.32,3
783.0,1,322.56,0
943.0,1,300.08,0
661.0,1,378.75,3
820.0,1,600.17,0
908.0,1,7502.0,0
873.0,1,1200.32,0
510.0,1,130.75,3
782.0,1,40.66,0
427.0,1,2700.7200000000003,1
30.0,1,40.66,1
850.0,1,20.92,0
935.0,1,26250.0,2
935.0,1,365.94,0
449.0,1,4801.28,1
944.0,1,2700.7200000000003,0
760.0,1,40.66,3
546.0,1,1200.32,3
304.0,1,4801.28,1
509.0,1,1016.5,3
417.0,1,4801.28,1
912.0,1,4200.0,0
700.0,1,5.23,3
811.0,1,136.35000000000002,0
785.0,1,2700.7200000000003,0
694.0,1,5401.53,3
334.0,1,2700.7200000000003,1
482.0,1,60.6,3
975.0,1,5401.53,0
0.0,1,40.66,1
691.0,1,47.07,3
182.0,1,650.56,1
760.0,1,1016.5,3
600.0,1,9602.72,2
910.0,1,47.07,0
964.0,1,4801.28,0
934.0,1,130.75,0
691.0,1,7502.0,3
91.0,1,7502.0,1
996.0,1,300.08,0
936.0,1,300.08,0
447.0,1,2700.7200000000003,1
335.0,1,16800.0,2
244.0,1,573.44,1
480.0,1,1016.5,3
700.0,1,2700.7200000000003,3
934.0,1,136.35000000000002,0
213.0,1,322.56,1
275.0,1,162.64,1
731.0,1,11.73,3
1025.0,1,143.36,0
359.0,1,9602.72,2
30.0,1,1200.32,1
1056.0,1,300.08,0
720.0,1,20.92,3
487.0,1,187.68,3
1032.0,1,40.66,0
972.0,1,11.73,0
970.0,1,7502.0,0
509.0,1,4801.28,3
636.0,1,7502.0,3
883.0,1,4801.28,0
760.0,1,300.08,3
1005.0,1,365.94,0
699.0,1,896.0,3
637.0,1,300.08,3
792.0,1,1200.32,0
752.0,1,4200.0,3
636.0,1,1016.5,3
396.0,1,47.07,1
511.0,1,650.56,3
0.0,1,5.23,1
910.0,1,650.56,0
511.0,1,300.08,3
392.0,1,365.94,1
971.0,1,600.17,0
938.0,1,130.75,0
761.0,1,162.64,3
366.0,1,162.64,1
819.0,1,4801.28,0
693.0,1,322.56,3
936.0,1,1200.32,0
843.0,1,1016.5,0
122.0,1,2700.7200000000003,1
759.0,1,1200.32,3
661.0,1,365.94,3
183.0,1,2400.68,1
1026.0,1,322.56,0
905.0,1,15004.25,2
818.0,1,573.44,0
944.0,1,365.94,0
965.0,1,896.0,0
819.0,1,83.68,0
393.0,1,15004.25,2
449.0,1,1050.0,1
1029.0,1,4801.28,0
275.0,1,130.75,1
720.0,1,5401.53,3
632.0,1,300.08,3
425.0,1,2700.7200000000003,1
660.0,1,2700.7200000000003,3
876.0,1,26250.0,2
974.0,1,600.17,0
694.0,1,7502.0,3
753.0,1,20.92,3
884.0,1,83.68,0
1006.0,1,7502.0,0
539.0,1,162.64,3
513.0,1,4801.28,3
937.0,1,1200.32,0
0.0,1,46.92,1
938.0,1,300.08,0
725.0,1,300.08,3
792.0,1,7502.0,0
385.0,1,130.75,1
422.0,1,40.66,1
939.0,1,365.94,0
695.0,1,83.68,3
665.0,1,365.94,3
578.0,1,573.44,3
518.0,1,9602.72,2
481.0,1,896.0,3
1064.0,1,35.84,0
457.0,1,35.84,1
1027.0,1,2700.7200000000003,0
942.0,1,1050.0,0
813.0,1,300.08,0
419.0,1,9602.72,2
62.0,1,7502.0,1
945.0,1,35.84,0
878.0,1,896.0,0
998.0,1,35.84,0
966.0,1,9450.0,2
394.0,1,573.44,1
478.0,1,4801.28,1
424.0,1,1016.5,1
934.0,1,187.68,0
549.0,1,130.75,3
600.0,1,365.94,3
818.0,1,83.68,0
123.0,1,105.57,1
544.0,1,1200.32,3
884.0,1,7502.0,0
1003.0,1,130.75,0
787.0,1,5.23,0
425.0,1,300.08,1
971.0,1,7502.0,0
362.0,1,1200.32,1
544.0,1,322.56,3
362.0,1,16800.0,2
420.0,1,187.68,1
274.0,1,7502.0,1
1062.0,1,1016.5,0
755.0,1,5.23,3
1027.0,1,4801.28,0
935.0,1,187.68,0
844.0,1,322.56,0
637.0,1,300.08,3
449.0,1,9450.0,2
756.0,1,4200.0,3
964.0,1,187.68,0
1006.0,1,162.64,0
635.0,1,15004.25,2
514.0,1,365.94,3
447.0,1,7502.0,1
760.0,1,9602.72,2
424.0,1,2700.7200000000003,1
394.0,1,40.66,1
969.0,1,1200.32,0
482.0,1,20.92,3
811.0,1,378.75,0
303.0,1,4801.28,1
1059.0,1,40.66,0
668.0,1,143.36,3
668.0,1,130.75,3
482.0,1,7502.0,1
607.0,1,1200.32,3
750.0,1,143.36,3
425.0,1,300.08,1
911.0,1,2700.7200000000003,0
910.0,1,2700.7200000000003,0
822.0,1,35.84,0
785.0,1,16800.0,2
973.0,1,1200.32,0
62.0,1,2400.68,1
1028.0,1,60.6,0
997.0,1,7502.0,0
243.0,1,4801.28,1
1054.0,1,896.0,0
942.0,1,378.75,0
1003.0,1,9602.72,2
423.0,1,1200.32,1
387.0,1,20.92,1
942.0,1,300.08,0
213.0,1,105.57,1
750.0,1,242.4,3
244.0,1,7502.0,1
966.0,1,7502.0,0
569.0,1,1016.5,3
1063.0,1,83.68,0
569.0,1,2400.68,3
970.0,1,896.0,0
601.0,1,5401.53,3
542.0,1,1200.32,3
641.0,1,1200.32,3
392.0,1,322.56,1
244.0,1,143.36,1
609.0,1,130.75,3
639.0,1,136.35000000000002,3
697.0,1,15.15,3
853.0,1,300.08,0
758.0,1,9602.72,2
573.0,1,300.08,3
689.0,1,105.57,3
244.0,1,293.25,1
751.0,1,20.92,3
761.0,1,300.08,3
274.0,1,83.68,1
699.0,1,5.23,3
601.0,1,378.75,3
1002.0,1,20.92,0
486.0,1,600.17,3
1003.0,1,300.08,0
633.0,1,4200.0,3
333.0,1,7502.0,1
456.0,1,47.07,1
876.0,1,573.44,0
243.0,1,2700.7200000000003,1
903.0,1,4801.28,0
913.0,1,40.66,0
362.0,1,2400.68,1
879.0,1,650.56,0
998.0,1,1200.32,0
761.0,1,573.44,3
544.0,1,7502.0,3
696.0,1,1016.5,3
908.0,1,7502.0,0
540.0,1,83.68,3
513.0,1,11.73,3
903.0,1,130.75,0
660.0,1,1016.5,3
884.0,1,1200.32,0
600.0,1,600.17,3
243.0,1,16800.0,2
820.0,1,2700.7200000000003,0
546.0,1,1016.5,3
1031.0,1,650.56,0
547.0,1,1200.32,3
423.0,1,4801.28,1
422.0,1,300.08,1
421.0,1,5.23,1
942.0,1,7502.0,0
0.0,1,5.23,1
389.0,1,1050.0,1
726.0,1,136.35000000000002,3
1061.0,1,4801.28,0
548.0,1,9602.72,2
1062.0,1,5.23,0
1065.0,1,83.68,0
940.0,1,1200.32,0
639.0,1,573.44,3
392.0,1,1200.32,1
360.0,1,4801.28,1
421.0,1,300.08,1
1027.0,1,896.0,0
1023.0,1,1200.32,0
936.0,1,896.0,0
912.0,1,5.23,0
549.0,1,26250.0,2
450.0,1,9450.0,2
633.0,1,130.75,3
184.0,1,378.75,1
515.0,1,7502.0,3
359.0,1,5.23,1
455.0,1,4200.0,1
782.0,1,15004.25,2
514.0,1,15004.25,2
1025.0,1,35.84,0
275.0,1,300.08,1
602.0,1,1200.32,3
720.0,1,1016.5,3
508.0,1,300.08,3
792.0,1,650.56,0
543.0,1,162.64,3
477.0,1,300.08,3
844.0,1,1200.32,0
842.0,1,26250.0,2
541.0,1,40.66,3
365.0,1,573.44,1
1062.0,1,378.75,0
517.0,1,1200.32,3
609.0,1,1200.32,3
665.0,1,40.66,3
418.0,1,9602.72,2
883.0,1,322.56,0
1062.0,1,4801.28,0
1061.0,1,1016.5,0
182.0,1,600.17,1
635.0,1,9602.72,2
451.0,1,47.07,1
782.0,1,322.56,0
511.0,1,15004.25,2
1.0,1,4801.28,1
785.0,1,2700.7200000000003,0
484.0,1,1200.32,3
0.0,1,35.84,1
361.0,1,130.75,1
668.0,1,47.07,3
906.0,1,15004.25,2
790.0,1,4801.28,0
782.0,1,1200.32,0
518.0,1,2700.7200000000003,3
579.0,1,1200.32,3
1033.0,1,4801.28,0
904.0,1,4801.28,0
608.0,1,130.75,3
486.0,1,2400.68,3
969.0,1,2700.7200000000003,0
850.0,1,1200.32,0
1055.0,1,300.08,0
1027.0,1,650.56,0
571.0,1,4801.28,3
970.0,1,2700.7200000000003,0
366.0,1,2700.7200000000003,1
213.0,1,40.66,1
968.0,1,83.68,0
417.0,1,1016.5,1
92.0,1,300.08,1
425.0,1,40.66,1
540.0,1,9602.72,2
387.0,1,4801.28,1
1024.0,1,4801.28,0
884.0,1,130.75,0
365.0,1,2400.68,1
121.0,1,130.75,1
998.0,1,5401.53,0
753.0,1,300.08,3
883.0,1,896.0,0
914.0,1,187.68,0
599.0,1,15.15,3
1055.0,1,573.44,0
689.0,1,26250.0,2
424.0,1,650.56,1
418.0,1,5.23,1
364.0,1,365.94,1
761.0,1,5.23,3
813.0,1,5.23,0
663.0,1,1200.32,3
1060.0,1,2700.7200000000003,0
549.0,1,322.56,3
1058.0,1,378.75,0
907.0,1,26250.0,2
848.0,1,40.66,0
605.0,1,47.07,3
514.0,1,7502.0,3
1055.0,1,83.68,0
666.0,1,650.56,3
214.0,1,4801.28,1
453.0,1,365.94,1
92.0,1,2700.7200000000003,1
636.0,1,40.66,3
996.0,1,7502.0,0
542.0,1,600.17,3
519.0,1,162.64,3
243.0,1,7502.0,1
636.0,1,187.68,3
244.0,1,300.08,1
720.0,1,15004.25,2
968.0,1,16800.0,2
1057.0,1,7502.0,0
152.0,1,2700.7200000000003,1
570.0,1,7502.0,3
571.0,1,46.92,3
783.0,1,162.64,0
968.0,1,15004.25,2
447.0,1,4200.0,1
842.0,1,83.68,0
274.0,1,322.56,1
386.0,1,4801.28,1
690.0,1,40.66,3
785.0,1,136.35000000000002,0
881.0,1,1016.5,0
359.0,1,365.94,1
575.0,1,2700.7200000000003,3
578.0,1,7502.0,3
909.0,1,300.08,0
1032.0,1,650.56,0
847.0,1,83.68,0
1065.0,1,242.4,0
364.0,1,600.17,1
1028.0,1,300.08,0
519.0,1,40.66,3
1061.0,1,1016.5,0
964.0,1,16800.0,2
910.0,1,105.57,0
913.0,1,300.08,0
935.0,1,9602.72,2
853.0,1,16800.0,2
634.0,1,130.75,3
549.0,1,20.92,3
1058.0,1,83.68,0
724.0,1,4200.0,3
1057.0,1,2400.68,0
515.0,1,293.25,3
756.0,1,322.56,3
388.0,1,40.66,1
123.0,1,4801.28,1
939.0,1,7502.0,0
391.0,1,1200.32,1
881.0,1,322.56,0
362.0,1,322.56,1
755.0,1,2700.7200000000003,3
633.0,1,9602.72,2
785.0,1,2700.7200000000003,0
605.0,1,130.75,3
509.0,1,16800.0,2
639.0,1,650.56,3
935.0,1,83.68,0
610.0,1,650.56,3
184.0,1,2700.7200000000003,1
182.0,1,7502.0,1
693.0,1,26250.0,2
517.0,1,35.84,3
905.0,1,573.44,0
483.0,1,7502.0,1
903.0,1,136.35000000000002,0
602.0,1,2700.7200000000003,3
447.0,1,378.75,1
944.0,1,5.23,0
450.0,1,300.08,1
575.0,1,15004.25,2
695.0,1,15.15,3
967.0,1,162.64,0
659.0,1,1016.5,3
815.0,1,7502.0,0
1058.0,1,4801.28,0
966.0,1,2700.7200000000003,0
421.0,1,600.17,1
422.0,1,300.08,1
417.0,1,7502.0,1
243.0,1,130.75,1
1055.0,1,46.92,0
1004.0,1,9450.0,2
510.0,1,1200.32,3
819.0,1,5.23,0
482.0,1,15004.25,2
636.0,1,1016.5,3
722.0,1,2400.68,3
790.0,1,35.84,0
333.0,1,9450.0,2
659.0,1,4801.28,3
1025.0,1,46.92,0
334.0,1,83.68,1
850.0,1,7502.0,0
818.0,1,7502.0,0
602.0,1,5.23,3
880.0,1,2400.68,0
538.0,1,40.66,3
785.0,1,26250.0,2
1.0,1,130.75,1
936.0,1,365.94,0
395.0,1,16800.0,2
640.0,1,365.94,3
390.0,1,47.07,1
844.0,1,130.75,0
1027.0,1,105.57,0
540.0,1,20.92,3
453.0,1,143.36,1
575.0,1,47.07,3
511.0,1,20.92,3
821.0,1,46.92,0
792.0,1,300.08,0
844.0,1,5401.53,0
485.0,1,5.23,3
750.0,1,15004.25,2
245.0,1,600.17,1
913.0,1,896.0,0
478.0,1,2700.7200000000003,3
154.0,1,7502.0,1
452.0,1,130.75,1
244.0,1,60.6,1
243.0,1,365.94,1
487.0,1,1200.32,3
276.0,1,4801.28,1
478.0,1,35.84,3
392.0,1,47.07,1
512.0,1,130.75,3
422.0,1,365.94,1
906.0,1,143.36,0
792.0,1,5.23,0
721.0,1,2700.7200000000003,3
452.0,1,7502.0,1
451.0,1,4801.28,1
727.0,1,136.35000000000002,3
1055.0,1,20.92,0
846.0,1,300.08,0
941.0,1,2700.7200000000003,0
456.0,1,46.92,1
752.0,1,600.17,3
1005.0,1,7502.0,0
698.0,1,5401.53,3
638.0,1,4801.28,3
906.0,1,7502.0,0
1004.0,1,1200.32,0
542.0,1,2700.7200000000003,3
659.0,1,15004.25,2
123.0,1,300.08,1
1034.0,1,378.75,0
455.0,1,9602.72,2
729.0,1,130.75,3
664.0,1,242.4,3
820.0,1,40.66,0
483.0,1,187.68,3
884.0,1,1200.32,0
485.0,1,4801.28,3
934.0,1,1016.5,0
423.0,1,4801.28,1
358.0,1,4801.28,1
789.0,1,896.0,0
700.0,1,1016.5,3
641.0,1,4200.0,3
91.0,1,47.07,1
641.0,1,15004.25,2
335.0,1,4801.28,1
698.0,1,187.68,3
903.0,1,2400.68,0
878.0,1,4801.28,0
1063.0,1,242.4,0
1063.0,1,11.73,0
938.0,1,1016.5,0
693.0,1,35.84,3
361.0,1,40.66,1
508.0,1,15.15,3
539.0,1,187.68,3
511.0,1,1200.32,3
668.0,1,7502.0,3
153.0,1,143.36,1
1060.0,1,9602.72,2
365.0,1,600.17,1
447.0,1,47.07,1
510.0,1,365.94,3
813.0,1,1016.5,0
449.0,1,11.73,1
843.0,1,378.75,0
455.0,1,20.92,1
911.0,1,15004.25,2
574.0,1,35.84,3
121.0,1,5401.53,1
423.0,1,162.64,1
789.0,1,1200.32,0
942.0,1,47.07,0
720.0,1,1016.5,3
996.0,1,11.73,0
363.0,1,15.15,1
548.0,1,47.07,3
634.0,1,143.36,3
477.0,1,7502.0,1
1031.0,1,5.23,0
966.0,1,365.94,0
486.0,1,293.25,3
1001.0,1,16800.0,2
605.0,1,2400.68,3
903.0,1,650.56,0
879.0,1,300.08,0
1061.0,1,600.17,0
722.0,1,300.08,3
785.0,1,47.07,0
577.0,1,300.08,3
363.0,1,83.68,1
995.0,1,40.66,0
760.0,1,300.08,3
607.0,1,378.75,3
664.0,1,47.07,3
545.0,1,1016.5,3
692.0,1,105.57,3
660.0,1,2400.68,3
574.0,1,5401.53,3
638.0,1,1050.0,3
355.0,1,1016.5,1
668.0,1,5401.53,3
760.0,1,378.75,3
302.0,1,130.75,1
547.0,1,7502.0,3
62.0,1,46.92,1
966.0,1,7502.0,0
393.0,1,300.08,1
1023.0,1,2700.7200000000003,0
658.0,1,130.75,3
873.0,1,1016.5,0
632.0,1,35.84,3
697.0,1,20.92,3
396.0,1,130.75,1
571.0,1,26250.0,2
488.0,1,650.56,3
334.0,1,40.66,1
395.0,1,4801.28,1
600.0,1,9602.72,2
393.0,1,300.08,1
514.0,1,378.75,3
664.0,1,20.92,3
879.0,1,300.08,0
996.0,1,143.36,0
966.0,1,7502.0,0
422.0,1,35.84,1
970.0,1,47.07,0
604.0,1,1016.5,3
422.0,1,162.64,1
364.0,1,130.75,1
363.0,1,365.94,1
92.0,1,1200.32,1
727.0,1,300.08,3
421.0,1,83.68,1
694.0,1,300.08,3
606.0,1,2700.7200000000003,3
634.0,1,15004.25,2
633.0,1,60.6,3
1058.0,1,4801.28,0
607.0,1,35.84,3
182.0,1,20.92,1
816.0,1,4200.0,0
881.0,1,162.64,0
454.0,1,300.08,1
668.0,1,47.07,3
818.0,1,1200.32,0
363.0,1,7502.0,1
638.0,1,47.07,3
182.0,1,5.23,1
394.0,1,1050.0,1
907.0,1,650.56,0
875.0,1,4801.28,0
849.0,1,130.75,0
360.0,1,83.68,1
974.0,1,15004.25,2
816.0,1,40.66,0
722.0,1,2700.7200000000003,3
759.0,1,300.08,3
751.0,1,162.64,3
903.0,1,1016.5,0
668.0,1,9602.72,2
518.0,1,1200.32,3
782.0,1,35.84,0
0.0,1,2400.68,1
1058.0,1,15004.25,2
393.0,1,1200.32,1
122.0,1,162.64,1
1058.0,1,2400.68,0
903.0,1,896.0,0
695.0,1,300.08,3
936.0,1,130.75,0
971.0,1,5.23,0
792.0,1,300.08,0
62.0,1,650.56,1
784.0,1,1200.32,0
392.0,1,7502.0,1
572.0,1,600.17,3
355.0,1,15004.25,2
276.0,1,4801.28,1
822.0,1,7502.0,0
122.0,1,2700.7200000000003,1
603.0,1,322.56,3
153.0,1,4801.28,1
664.0,1,4801.28,3
906.0,1,573.44,0
632.0,1,162.64,3
609.0,1,5.23,3
391.0,1,1200.32,1
386.0,1,5.23,1
813.0,1,1016.5,0
365.0,1,2400.68,1
690.0,1,20.92,3
878.0,1,2400.68,0
694.0,1,322.56,3
884.0,1,2700.7200000000003,0
720.0,1,47.07,3
570.0,1,130.75,3
665.0,1,4801.28,3
1055.0,1,2700.7200000000003,0
1027.0,1,573.44,0
1024.0,1,1200.32,0
881.0,1,322.56,0
215.0,1,2700.7200000000003,1
725.0,1,16800.0,2
573.0,1,26250.0,2
934.0,1,9602.72,2
964.0,1,15004.25,2
1024.0,1,1200.32,0
974.0,1,1200.32,0
819.0,1,365.94,0
1064.0,1,26250.0,2
275.0,1,1050.0,1
602.0,1,4801.28,3
610.0,1,7502.0,3
480.0,1,573.44,3
478.0,1,4801.28,1
909.0,1,26250.0,2
302.0,1,4200.0,1
637.0,1,4801.28,3
818.0,1,300.08,0
183.0,1,300.08,1
601.0,1,5401.53,3
153.0,1,35.84,1
791.0,1,300.08,0
391.0,1,40.66,1
847.0,1,1200.32,0
849.0,1,1016.5,0
92.0,1,7502.0,1
696.0,1,600.17,3
945.0,1,1050.0,0
601.0,1,4801.28,3
243.0,1,2400.68,1
303.0,1,650.56,1
1054.0,1,20.92,0
387.0,1,4801.28,1
970.0,1,242.4,0
727.0,1,650.56,3
1023.0,1,322.56,0
427.0,1,20.92,1
481.0,1,20.92,3
726.0,1,650.56,3
630.0,1,40.66,3
426.0,1,293.25,1
477.0,1,47.07,3
728.0,1,40.66,3
638.0,1,5.23,3
457.0,1,1200.32,1
91.0,1,15004.25,2
723.0,1,300.08,3
547.0,1,47.07,3
541.0,1,4801.28,3
904.0,1,4801.28,0
784.0,1,4801.28,0
726.0,1,130.75,3
727.0,1,162.64,3
1023.0,1,47.07,0
514.0,1,143.36,3
968.0,1,40.66,0
908.0,1,2700.7200000000003,0
391.0,1,47.07,1
935.0,1,7502.0,0
661.0,1,573.44,3
481.0,1,4801.28,3
944.0,1,2700.7200000000003,0
480.0,1,143.36,3
243.0,1,2700.7200000000003,1
421.0,1,5.23,1
996.0,1,40.66,0
689.0,1,573.44,3
481.0,1,9602.72,2
755.0,1,2700.7200000000003,3
752.0,1,7502.0,3
519.0,1,896.0,3
244.0,1,47.07,1
1062.0,1,1016.5,0
877.0,1,15.15,0
853.0,1,162.64,0
792.0,1,2700.7200000000003,0
391.0,1,1200.32,1
633.0,1,83.68,3
214.0,1,300.08,1
753.0,1,9602.72,2
669.0,1,600.17,3
973.0,1,40.66,0
213.0,1,300.08,1
426.0,1,20.92,1
758.0,1,1200.32,3
424.0,1,83.68,1
1056.0,1,15004.25,2
518.0,1,7502.0,3
1034.0,1,573.44,0
877.0,1,5.23,0
845.0,1,11.73,0
641.0,1,105.57,3
477.0,1,40.66,3
601.0,1,2700.7200000000003,3
604.0,1,300.08,3
725.0,1,300.08,3
481.0,1,5401.53,1
638.0,1,4801.28,3
609.0,1,1200.32,3
31.0,1,187.68,1
363.0,1,300.08,1
243.0,1,2700.7200000000003,1
669.0,1,1200.32,3
940.0,1,143.36,0
876.0,1,1200.32,0
580.0,1,1016.5,3
62.0,1,7502.0,1
968.0,1,1200.32,0
92.0,1,650.56,1
482.0,1,162.64,3
912.0,1,4801.28,0
757.0,1,5.23,3
605.0,1,4801.28,3
608.0,1,2400.68,3
390.0,1,2700.7200000000003,1
455.0,1,2700.7200000000003,1
121.0,1,300.08,1
417.0,1,2400.68,1
541.0,1,4801.28,3
518.0,1,2700.7200000000003,3
61.0,1,300.08,1
609.0,1,143.36,3
545.0,1,9602.72,2
875.0,1,300.08,0
1028.0,1,162.64,0
363.0,1,2700.7200000000003,1
424.0,1,4801.28,1
601.0,1,83.68,3
276.0,1,130.75,1
1.0,1,322.56,1
393.0,1,378.75,1
